timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2023-05-03,0.00000348,0.00014300,0.00000348,0.00004828,27047125.50000000,1683158399999,1309.08405675,61168,11221545.40000000,532.47233231,0
2023-05-04,0.00004833,0.00005168,0.00004447,0.00004608,8746295.60000000,1683244799999,417.20762257,22031,4664436.50000000,221.94878894,0
2023-05-05,0.00004622,0.00004746,0.00004314,0.00004428,5201166.40000000,1683331199999,234.19120724,17412,2931456.10000000,132.24054756,0
2023-05-06,0.00004432,0.00004728,0.00004377,0.00004610,4629731.10000000,1683417599999,210.72373502,17111,2517915.40000000,114.75268824,0
2023-05-07,0.00004608,0.00004668,0.00004291,0.00004371,2167834.20000000,1683503999999,97.38973601,8106,989659.40000000,44.41026450,0
2023-05-08,0.00004371,0.00004373,0.00003500,0.00004107,7411392.00000000,1683590399999,300.30004621,26176,3948034.80000000,159.89879135,0
2023-05-09,0.00004100,0.00004400,0.00003987,0.00004285,4777136.40000000,1683676799999,198.65641872,17900,2463559.70000000,102.45766290,0
2023-05-10,0.00004279,0.00004431,0.00004041,0.00004281,8947819.90000000,1683763199999,379.69554141,28839,4238736.60000000,179.93834859,0
2023-05-11,0.00004272,0.00004282,0.00003855,0.00003980,4108886.80000000,1683849599999,164.66352691,15655,2367255.10000000,94.59500702,0
2023-05-12,0.00003980,0.00004193,0.00003843,0.00004162,3232750.70000000,1683935999999,129.26297052,13235,1447316.70000000,57.91422752,0
2023-05-13,0.00004161,0.00004248,0.00004054,0.00004106,1579118.70000000,1684022399999,65.02036671,6981,837983.30000000,34.50649300,0
2023-05-14,0.00004100,0.00004450,0.00004001,0.00004306,2341530.70000000,1684108799999,100.00521397,8813,1129666.60000000,48.22150053,0
2023-05-15,0.00004299,0.00004575,0.00004202,0.00004394,3488902.10000000,1684195199999,155.41819441,15835,1637694.50000000,72.94499853,0
2023-05-16,0.00004396,0.00004431,0.00004230,0.00004304,1890829.70000000,1684281599999,81.98809110,8937,871318.40000000,37.77459150,0
2023-05-17,0.00004313,0.00004437,0.00004164,0.00004419,2557369.00000000,1684367999999,110.72241258,10784,1241894.70000000,53.82105102,0
2023-05-18,0.00004424,0.00004471,0.00004231,0.00004253,2317277.80000000,1684454399999,100.17988750,9460,1193668.10000000,51.66100181,0
2023-05-19,0.00004253,0.00004277,0.00004172,0.00004205,985742.20000000,1684540799999,41.62308275,5452,540530.90000000,22.83070526,0
2023-05-20,0.00004207,0.00004211,0.00004131,0.00004147,751650.30000000,1684627199999,31.31415122,4206,437160.20000000,18.21173623,0
2023-05-21,0.00004149,0.00004253,0.00003927,0.00004010,2374236.80000000,1684713599999,97.10730519,10371,1073861.10000000,43.78274551,0
2023-05-22,0.00004010,0.00004024,0.00003883,0.00003910,2282124.30000000,1684799999999,89.69277229,9412,1427772.50000000,56.09291283,0
2023-05-23,0.00003912,0.00004011,0.00003766,0.00003871,1896466.40000000,1684886399999,73.96464427,9175,1234870.80000000,48.16055396,0
2023-05-24,0.00003867,0.00003867,0.00003598,0.00003721,4111567.00000000,1684972799999,151.96329462,18287,2288435.10000000,84.53260782,0
2023-05-25,0.00003721,0.00003821,0.00003624,0.00003710,2299794.80000000,1685059199999,85.76632659,10508,1083963.30000000,40.44640269,0
2023-05-26,0.00003710,0.00003773,0.00003656,0.00003711,1879146.60000000,1685145599999,70.06028271,7060,729299.10000000,27.13267391,0
2023-05-27,0.00003712,0.00003800,0.00003689,0.00003717,1076779.50000000,1685231999999,40.19957707,4917,596696.30000000,22.28019020,0
2023-05-28,0.00003716,0.00003855,0.00003679,0.00003783,1859714.70000000,1685318399999,69.90059520,9194,924552.90000000,34.71942364,0
2023-05-29,0.00003783,0.00003937,0.00003671,0.00003748,4038624.70000000,1685404799999,154.03826713,17359,1958301.70000000,74.69499383,0
2023-05-30,0.00003750,0.00003808,0.00003583,0.00003618,2239967.80000000,1685491199999,82.60514391,9842,1285295.10000000,47.38014118,0
2023-05-31,0.00003615,0.00003637,0.00003502,0.00003579,1159866.20000000,1685577599999,41.41525103,6170,633892.50000000,22.63635496,0
2023-06-01,0.00003580,0.00003636,0.00003510,0.00003528,933904.90000000,1685663999999,33.35603428,5676,470052.40000000,16.79236644,0
2023-06-02,0.00003525,0.00003547,0.00003386,0.00003456,1918290.30000000,1685750399999,66.50477789,10093,946305.90000000,32.83105204,0
2023-06-03,0.00003454,0.00003519,0.00003341,0.00003450,2080629.80000000,1685836799999,71.08001577,9373,1482597.40000000,50.50847701,0
2023-06-04,0.00003447,0.00003600,0.00003438,0.00003539,1867411.40000000,1685923199999,65.95418250,9297,808055.10000000,28.48296051,0
2023-06-05,0.00003542,0.00003584,0.00002931,0.00003176,5397167.10000000,1686009599999,173.81083998,24368,2691855.40000000,86.84328967,0
2023-06-06,0.00003177,0.00003188,0.00002974,0.00003050,2503436.10000000,1686095999999,77.56921984,12611,1206897.80000000,37.37202440,0
2023-06-07,0.00003052,0.00003052,0.00002827,0.00002873,1697196.00000000,1686182399999,49.38109138,9333,775866.20000000,22.57417365,0
2023-06-08,0.00002873,0.00003000,0.00002703,0.00002749,2862930.20000000,1686268799999,80.54043261,13427,1602888.40000000,45.03840253,0
2023-06-09,0.00002753,0.00002859,0.00002691,0.00002788,2094121.90000000,1686355199999,58.50629352,10832,1126244.10000000,31.46717364,0
2023-06-10,0.00002790,0.00002800,0.00001974,0.00002360,6516794.40000000,1686441599999,154.54924515,28650,3314241.40000000,78.50377345,0
2023-06-11,0.00002360,0.00002415,0.00002286,0.00002335,3544238.80000000,1686527999999,83.69720183,12770,1814471.60000000,42.85833797,0
2023-06-12,0.00002336,0.00002657,0.00002213,0.00002559,7700153.40000000,1686614399999,192.82121478,28755,4607794.40000000,115.15534018,0
2023-06-13,0.00002561,0.00002790,0.00002555,0.00002691,7652448.40000000,1686700799999,205.27857105,26087,4431724.60000000,118.85895887,0
2023-06-14,0.00002690,0.00002740,0.00002520,0.00002591,4189104.30000000,1686787199999,109.73307485,17288,2257420.80000000,59.16530448,0
2023-06-15,0.00002590,0.00002626,0.00002493,0.00002538,2124876.40000000,1686873599999,54.17245035,8855,946286.40000000,24.11049248,0
2023-06-16,0.00002536,0.00002733,0.00002464,0.00002685,3067167.70000000,1686959999999,79.90221522,11228,1683872.60000000,44.06129368,0
2023-06-17,0.00002683,0.00002947,0.00002674,0.00002843,5627589.00000000,1687046399999,158.85407329,20640,3196849.60000000,90.13482315,0
2023-06-18,0.00002840,0.00002987,0.00002698,0.00002736,3954376.20000000,1687132799999,113.44069888,14612,2125785.00000000,60.90973921,0
2023-06-19,0.00002733,0.00002959,0.00002692,0.00002924,3895759.10000000,1687219199999,111.74206946,13931,1835477.50000000,52.53408357,0
2023-06-20,0.00002921,0.00003017,0.00002781,0.00002892,4721040.30000000,1687305599999,136.67649509,16551,2337440.20000000,67.58549082,0
2023-06-21,0.00002889,0.00002940,0.00002639,0.00002771,6342852.90000000,1687391999999,174.06946759,18299,3536027.10000000,96.58303821,0
2023-06-22,0.00002771,0.00002950,0.00002633,0.00002686,4438475.80000000,1687478399999,122.95449385,14846,2164531.90000000,59.96311708,0
2023-06-23,0.00002689,0.00002706,0.00002590,0.00002602,3816513.40000000,1687564799999,100.81843495,10142,2327087.00000000,61.48740838,0
2023-06-24,0.00002601,0.00002601,0.00002387,0.00002464,2398847.20000000,1687651199999,59.72300385,7325,1534021.40000000,38.03157269,0
2023-06-25,0.00002466,0.00002537,0.00002426,0.00002445,1506347.40000000,1687737599999,37.32387690,5589,655244.60000000,16.20883706,0
2023-06-26,0.00002445,0.00002491,0.00002363,0.00002400,2049071.00000000,1687823999999,49.97169013,7675,1062390.00000000,25.89445110,0
2023-06-27,0.00002400,0.00002489,0.00002297,0.00002347,1761892.80000000,1687910399999,41.89293139,6138,849489.10000000,20.11773820,0
2023-06-28,0.00002346,0.00002346,0.00002133,0.00002207,2136625.30000000,1687996799999,47.72049476,5248,1290398.60000000,28.79762002,0
2023-06-29,0.00002205,0.00002331,0.00002188,0.00002235,3443093.30000000,1688083199999,77.73260232,6700,1676460.50000000,37.78724333,0
2023-06-30,0.00002235,0.00002291,0.00002119,0.00002258,2845360.80000000,1688169599999,63.74746094,6503,1287986.30000000,28.74235994,0
2023-07-01,0.00002264,0.00002265,0.00002192,0.00002253,792576.70000000,1688255999999,17.65719868,2443,369282.80000000,8.23856934,0
2023-07-02,0.00002255,0.00002267,0.00002187,0.00002254,1207809.40000000,1688342399999,26.71584187,2986,587935.00000000,13.01480040,0
2023-07-03,0.00002252,0.00002335,0.00002230,0.00002241,3563180.10000000,1688428799999,80.80708744,6752,1958594.20000000,44.35792404,0
2023-07-04,0.00002246,0.00002378,0.00002216,0.00002227,2118676.90000000,1688515199999,48.46407741,5344,1024044.50000000,23.40699923,0
2023-07-05,0.00002227,0.00002242,0.00002125,0.00002170,1991486.40000000,1688601599999,43.42838226,3991,1030131.80000000,22.43285897,0
2023-07-06,0.00002168,0.00002235,0.00002120,0.00002169,1402475.40000000,1688687999999,30.44656971,2471,741629.50000000,16.04709408,0
2023-07-07,0.00002170,0.00002192,0.00002143,0.00002178,586968.40000000,1688774399999,12.72367127,2345,274176.40000000,5.94327366,0
2023-07-08,0.00002180,0.00002206,0.00002133,0.00002156,1000626.10000000,1688860799999,21.77899845,1406,519228.40000000,11.26564319,0
2023-07-09,0.00002157,0.00002198,0.00002148,0.00002187,317159.70000000,1688947199999,6.89860229,1237,173481.20000000,3.77592528,0
2023-07-10,0.00002183,0.00002183,0.00002090,0.00002155,1056243.90000000,1689033599999,22.51193617,1702,543460.40000000,11.57193134,0
2023-07-11,0.00002153,0.00002197,0.00002116,0.00002141,569055.70000000,1689119999999,12.23507795,1274,294284.30000000,6.30160729,0
2023-07-12,0.00002143,0.00002239,0.00002127,0.00002159,1391867.00000000,1689206399999,30.39436165,2762,657868.80000000,14.40497740,0
2023-07-13,0.00002158,0.00002282,0.00002141,0.00002221,2611572.10000000,1689292799999,57.67169315,5857,982134.80000000,21.60198824,0
2023-07-14,0.00002222,0.00002441,0.00002193,0.00002245,2409494.00000000,1689379199999,54.85947168,7270,1040209.50000000,23.67079680,0
2023-07-15,0.00002246,0.00002301,0.00002206,0.00002253,394359.00000000,1689465599999,8.89556032,2358,150151.60000000,3.38550558,0
2023-07-16,0.00002254,0.00002288,0.00002201,0.00002225,581870.90000000,1689551999999,13.11644769,3135,330940.40000000,7.45828481,0
2023-07-17,0.00002224,0.00002418,0.00002203,0.00002389,2053105.20000000,1689638399999,47.99318860,7189,931558.40000000,21.78590073,0
2023-07-18,0.00002389,0.00002602,0.00002357,0.00002466,6960652.40000000,1689724799999,173.14169298,21327,3308088.00000000,82.31207113,0
2023-07-19,0.00002465,0.00002585,0.00002353,0.00002375,2209792.30000000,1689811199999,53.59688206,6794,1135167.80000000,27.58230604,0
2023-07-20,0.00002372,0.00002406,0.00002294,0.00002307,1154648.30000000,1689897599999,27.21572659,3486,581368.40000000,13.70882352,0
2023-07-21,0.00002307,0.00002326,0.00002257,0.00002288,325843.30000000,1689983999999,7.45856012,2614,153090.20000000,3.51075234,0
2023-07-22,0.00002286,0.00002362,0.00002282,0.00002327,653874.80000000,1690070399999,15.19457512,3472,339469.00000000,7.88284352,0
2023-07-23,0.00002328,0.00002359,0.00002249,0.00002257,454768.40000000,1690156799999,10.46760156,2617,226814.80000000,5.19511182,0
2023-07-24,0.00002254,0.00002261,0.00002100,0.00002183,1089848.30000000,1690243199999,23.69075315,3096,578935.30000000,12.57119915,0
2023-07-25,0.00002180,0.00002234,0.00002142,0.00002179,924282.70000000,1690329599999,20.23828816,2976,422176.50000000,9.23078292,0
2023-07-26,0.00002180,0.00002186,0.00002104,0.00002165,1028136.90000000,1690415999999,22.02587284,3334,686811.90000000,14.69133005,0
2023-07-27,0.00002161,0.00002201,0.00002145,0.00002156,858831.20000000,1690502399999,18.69466955,3099,370037.40000000,8.05426560,0
2023-07-28,0.00002159,0.00002190,0.00002144,0.00002149,577715.10000000,1690588799999,12.49405702,1368,360732.10000000,7.80239566,0
2023-07-29,0.00002148,0.00002183,0.00002136,0.00002177,179647.10000000,1690675199999,3.87665415,693,128679.00000000,2.77799877,0
2023-07-30,0.00002174,0.00002180,0.00002061,0.00002119,493976.80000000,1690761599999,10.49561408,2109,312505.50000000,6.63362027,0
2023-07-31,0.00002118,0.00002168,0.00002087,0.00002161,802609.80000000,1690847999999,17.09646992,2977,498430.00000000,10.60322855,0
2023-08-01,0.00002158,0.00002225,0.00002117,0.00002177,1322416.40000000,1690934399999,28.79031432,5354,636597.70000000,13.85669627,0
2023-08-02,0.00002176,0.00002182,0.00002096,0.00002103,1062215.10000000,1691020799999,22.69887360,4176,846610.00000000,18.08742565,0
2023-08-03,0.00002102,0.00002118,0.00002003,0.00002032,1762615.70000000,1691107199999,36.06380069,3665,1012346.70000000,20.71315796,0
2023-08-04,0.00002031,0.00002056,0.00002011,0.00002035,768898.50000000,1691193599999,15.64453381,2381,396729.70000000,8.07164833,0
2023-08-05,0.00002037,0.00002038,0.00002001,0.00002038,377824.70000000,1691279999999,7.63655493,1238,215544.00000000,4.35912841,0
2023-08-06,0.00002034,0.00002093,0.00002030,0.00002037,2015230.40000000,1691366399999,41.53839043,5535,680567.20000000,14.01088071,0
2023-08-07,0.00002041,0.00002053,0.00001948,0.00001995,1068556.10000000,1691452799999,21.52731176,3951,580713.40000000,11.67805585,0
2023-08-08,0.00001995,0.00002016,0.00001971,0.00001996,1003993.20000000,1691539199999,20.04188566,3736,468619.10000000,9.35828675,0
2023-08-09,0.00001997,0.00002093,0.00001992,0.00002011,1247632.50000000,1691625599999,25.38151715,5256,637399.60000000,12.99042138,0
2023-08-10,0.00002010,0.00002058,0.00001993,0.00002054,630062.50000000,1691711999999,12.74804936,2877,355816.10000000,7.20808561,0
2023-08-11,0.00002055,0.00002096,0.00002032,0.00002056,335513.70000000,1691798399999,6.92430276,3082,200384.80000000,4.13664793,0
2023-08-12,0.00002055,0.00002087,0.00002048,0.00002063,209407.00000000,1691884799999,4.32413948,1424,104400.70000000,2.15683885,0
2023-08-13,0.00002063,0.00002088,0.00002029,0.00002042,298769.20000000,1691971199999,6.14225701,2413,134543.30000000,2.76334608,0
2023-08-14,0.00002039,0.00002047,0.00002016,0.00002039,409767.50000000,1692057599999,8.32590577,1595,208881.10000000,4.24840664,0
2023-08-15,0.00002036,0.00002047,0.00001798,0.00001922,1134697.60000000,1692143999999,22.11639318,3803,632008.70000000,12.30403866,0
2023-08-16,0.00001922,0.00001978,0.00001768,0.00001837,3571693.60000000,1692230399999,68.17638588,7333,1955147.60000000,37.38690950,0
2023-08-17,0.00001836,0.00001880,0.00001746,0.00001784,2566679.90000000,1692316799999,46.95317892,6103,1494791.70000000,27.41264577,0
2023-08-18,0.00001785,0.00001876,0.00001761,0.00001857,2509911.70000000,1692403199999,44.96059790,3279,1340098.50000000,24.00289927,0
2023-08-19,0.00001856,0.00002160,0.00001854,0.00002143,3580658.30000000,1692489599999,73.12189454,8356,1987709.30000000,40.68678990,0
2023-08-20,0.00002145,0.00002197,0.00002050,0.00002076,2621798.30000000,1692575999999,55.78906935,7323,1362352.80000000,29.05237017,0
2023-08-21,0.00002073,0.00002094,0.00001935,0.00001969,853037.50000000,1692662399999,17.12768212,3297,375683.80000000,7.55078071,0
2023-08-22,0.00001970,0.00002143,0.00001936,0.00002057,2478134.90000000,1692748799999,50.84173457,6807,1276464.50000000,26.22931653,0
2023-08-23,0.00002058,0.00002364,0.00002056,0.00002276,4322016.20000000,1692835199999,96.14531050,10489,2350259.30000000,52.28654920,0
2023-08-24,0.00002277,0.00002343,0.00002143,0.00002187,3307125.20000000,1692921599999,74.10497945,7423,1914683.30000000,43.09545462,0
2023-08-25,0.00002187,0.00002187,0.00002051,0.00002136,1525081.10000000,1693007999999,32.13099258,4735,836203.10000000,17.59642754,0
2023-08-26,0.00002138,0.00002319,0.00002098,0.00002259,2962193.80000000,1693094399999,66.49992728,8622,1796720.50000000,40.35038529,0
2023-08-27,0.00002257,0.00002290,0.00002205,0.00002234,894096.40000000,1693180799999,19.97921626,2697,485565.10000000,10.85177900,0
2023-08-28,0.00002233,0.00002233,0.00002062,0.00002099,1379464.40000000,1693267199999,29.06902271,4197,860044.60000000,18.09628968,0
2023-08-29,0.00002095,0.00002113,0.00001901,0.00001968,1964020.40000000,1693353599999,38.86453882,4998,1145705.20000000,22.62815900,0
2023-08-30,0.00001967,0.00001970,0.00001903,0.00001925,1033920.20000000,1693439999999,19.91253904,3160,785381.70000000,15.13085802,0
2023-08-31,0.00001924,0.00001942,0.00001849,0.00001929,600865.60000000,1693526399999,11.36661585,2608,383297.40000000,7.24429516,0
2023-09-01,0.00001929,0.00001980,0.00001877,0.00001895,451030.40000000,1693612799999,8.71114781,2148,239032.90000000,4.62403330,0
2023-09-02,0.00001893,0.00001954,0.00001872,0.00001899,410118.80000000,1693699199999,7.81791850,1999,260360.60000000,4.95764214,0
2023-09-03,0.00001896,0.00001941,0.00001831,0.00001863,889304.00000000,1693785599999,16.65366680,2538,633199.00000000,11.83394308,0
2023-09-04,0.00001866,0.00001919,0.00001842,0.00001869,777012.30000000,1693871999999,14.54690994,3156,400180.20000000,7.48845038,0
2023-09-05,0.00001871,0.00001912,0.00001826,0.00001903,409458.50000000,1693958399999,7.61621502,2655,208845.20000000,3.88802311,0
2023-09-06,0.00001903,0.00001923,0.00001845,0.00001869,967410.40000000,1694044799999,18.16412604,3564,540509.70000000,10.12909694,0
2023-09-07,0.00001870,0.00001883,0.00001840,0.00001852,476981.90000000,1694131199999,8.88873617,1313,308483.40000000,5.75213733,0
2023-09-08,0.00001849,0.00001873,0.00001834,0.00001860,398439.90000000,1694217599999,7.37825085,1123,165941.80000000,3.07311833,0
2023-09-09,0.00001856,0.00001876,0.00001846,0.00001858,113021.00000000,1694303999999,2.09955484,590,37450.60000000,0.69680390,0
2023-09-10,0.00001856,0.00001858,0.00001737,0.00001761,753582.50000000,1694390399999,13.44340158,2757,333357.20000000,5.94293613,0
2023-09-11,0.00001762,0.00001762,0.00001650,0.00001695,1042796.90000000,1694476799999,17.73692196,2746,784583.40000000,13.32269138,0
2023-09-12,0.00001695,0.00001759,0.00001629,0.00001656,2073492.80000000,1694563199999,35.10489941,3802,1354130.00000000,22.78795766,0
2023-09-13,0.00001656,0.00001704,0.00001619,0.00001687,791308.80000000,1694649599999,13.20085875,2134,363267.90000000,6.04162305,0
2023-09-14,0.00001690,0.00001708,0.00001644,0.00001675,1472873.90000000,1694735999999,24.57297564,2117,704556.30000000,11.72737761,0
2023-09-15,0.00001680,0.00001681,0.00001631,0.00001675,704436.20000000,1694822399999,11.67913110,1414,408814.80000000,6.76704215,0
2023-09-16,0.00001679,0.00001758,0.00001675,0.00001757,638208.50000000,1694908799999,10.97362469,2394,322787.20000000,5.55354775,0
2023-09-17,0.00001757,0.00001757,0.00001607,0.00001640,446740.50000000,1694995199999,7.42639754,1646,226522.20000000,3.77111036,0
2023-09-18,0.00001637,0.00001687,0.00001614,0.00001673,601912.90000000,1695081599999,9.98856017,1679,201432.60000000,3.31788275,0
2023-09-19,0.00001674,0.00001702,0.00001645,0.00001670,427805.00000000,1695167999999,7.12712502,1293,246294.80000000,4.10020381,0
2023-09-20,0.00001670,0.00001670,0.00001625,0.00001647,237611.60000000,1695254399999,3.89520672,981,103490.10000000,1.69581092,0
